,location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours
8185,Erdek-MTHM,Balıkesir,TR,no2,2.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.48972,27.97861,1.0
8186,Erdek-MTHM,Balıkesir,TR,o3,78.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.48972,27.97861,1.0
8187,Erdek-MTHM,Balıkesir,TR,so2,2.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.48972,27.97861,1.0
8188,Armutlu-MTHM,Yalova,TR,no2,5.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.52935,28.78459,1.0
8189,Armutlu-MTHM,Yalova,TR,o3,65.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.52935,28.78459,1.0
8190,Armutlu-MTHM,Yalova,TR,pm10,19.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.52935,28.78459,1.0
8191,Armutlu-MTHM,Yalova,TR,so2,1.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.52935,28.78459,1.0
8192,Mimar Sinan,Çorum,TR,no2,37.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.531437,34.944305,1.0
8193,Mimar Sinan,Çorum,TR,pm10,85.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.531437,34.944305,1.0
8194,Mimar Sinan,Çorum,TR,so2,6.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.531437,34.944305,1.0
8195,Bahabey,Çorum,TR,co,597.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.546555,34.9673,1.0
8196,Bahabey,Çorum,TR,no2,52.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.546555,34.9673,1.0
8197,Bahabey,Çorum,TR,o3,9.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.546555,34.9673,1.0
8198,Bahabey,Çorum,TR,pm10,71.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.546555,34.9673,1.0
8199,İstasyon Mah.,Kars,TR,co,935.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.605045,43.10449,1.0
8200,İstasyon Mah.,Kars,TR,no2,28.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.605045,43.10449,1.0
8201,İstasyon Mah.,Kars,TR,o3,4.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.605045,43.10449,1.0
8202,İstasyon Mah.,Kars,TR,pm10,65.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.605045,43.10449,1.0
8203,İstasyon Mah.,Kars,TR,so2,13.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.605045,43.10449,1.0
8204,Şehzade,Amasya,TR,co,710.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.657223,35.83796,1.0
8205,Şehzade,Amasya,TR,no2,50.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.657223,35.83796,1.0
8206,Şehzade,Amasya,TR,o3,7.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.657223,35.83796,1.0
8207,Şehzade,Amasya,TR,pm10,100.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.657223,35.83796,1.0
8208,Erbaa,Tokat,TR,no2,23.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.671783,36.561634,1.0
8209,Erbaa,Tokat,TR,pm10,35.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.671783,36.561634,1.0
8210,Erbaa,Tokat,TR,so2,4.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.671783,36.561634,1.0
8211,Altınova-MTHM,Yalova,TR,no2,13.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.70058,29.50785,1.0
8212,Altınova-MTHM,Yalova,TR,o3,59.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.70058,29.50785,1.0
8213,Altınova-MTHM,Yalova,TR,so2,1.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.70058,29.50785,1.0
8214,Yeniköy-MTHM,Kocaeli,TR,no2,25.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.70417,29.88448,1.0
8215,Yeniköy-MTHM,Kocaeli,TR,o3,46.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.70417,29.88448,1.0
8216,Yeniköy-MTHM,Kocaeli,TR,pm10,31.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.70417,29.88448,1.0
8217,Yeniköy-MTHM,Kocaeli,TR,so2,0.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.70417,29.88448,1.0
8218,Gölcük-MTHM,Kocaeli,TR,no2,18.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.72597,29.79463,1.0
8219,Gölcük-MTHM,Kocaeli,TR,o3,43.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.72597,29.79463,1.0
8220,Gölcük-MTHM,Kocaeli,TR,so2,-4.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.72597,29.79463,1.0
8221,Karaçayır Parkı,Bolu,TR,co,516.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.726223,31.604889,1.0
8222,Karaçayır Parkı,Bolu,TR,o3,21.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.726223,31.604889,1.0
8223,Karaçayır Parkı,Bolu,TR,so2,2.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.726223,31.604889,1.0
8224,Körfez-MTHM,Kocaeli,TR,no2,13.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.74604,29.7888,1.0
8225,Körfez-MTHM,Kocaeli,TR,o3,66.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.74604,29.7888,1.0
8226,Körfez-MTHM,Kocaeli,TR,pm10,51.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.74604,29.7888,1.0
8227,Körfez-MTHM,Kocaeli,TR,so2,7.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.74604,29.7888,1.0
8228,İzmit-MTHM,Kocaeli,TR,co,2018.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.76811,29.93812,1.0
8229,İzmit-MTHM,Kocaeli,TR,no2,35.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.76811,29.93812,1.0
8230,İzmit-MTHM,Kocaeli,TR,pm10,8.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.76811,29.93812,1.0
8231,Merkez-MTHM,Sakarya,TR,co,2820.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.7693,30.4099,1.0
8232,Merkez-MTHM,Sakarya,TR,no2,23.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.7693,30.4099,1.0
8233,Merkez-MTHM,Sakarya,TR,pm10,34.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.7693,30.4099,1.0
8234,Merkez-MTHM,Sakarya,TR,so2,3.0,2018-10-10 09:00:00+00:00,µg/m³,Turkey,40.7693,30.4099,1.0
8235,Alikahya-MTHM,Kocaeli,TR,no2,18.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.77101,30.0077,1.0
8236,Alikahya-MTHM,Kocaeli,TR,pm10,44.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.77101,30.0077,1.0
8237,Alikahya-MTHM,Kocaeli,TR,so2,14.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.77101,30.0077,1.0
8238,OSB,Kocaeli,TR,no2,35.0,2018-09-05 22:00:00+00:00,µg/m³,Turkey,40.78813,29.524633,1.0
8239,OSB,Kocaeli,TR,pm10,79.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.78813,29.524633,1.0
8240,OSB,Kocaeli,TR,so2,13.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.78813,29.524633,1.0
8241,Dilovası,Kocaeli,TR,co,496.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.78873,29.537188,1.0
8242,Dilovası,Kocaeli,TR,no2,0.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.78873,29.537188,1.0
8243,Dilovası,Kocaeli,TR,o3,77.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.78873,29.537188,1.0
8244,Dilovası,Kocaeli,TR,pm10,5243.0,2018-01-25 12:00:00+00:00,µg/m³,Turkey,40.78873,29.537188,1.0
8245,Dilovası,Kocaeli,TR,so2,2.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.78873,29.537188,1.0
8246,Ozanlar-MTHM,Sakarya,TR,no2,19.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.79072,30.39692,1.0
8247,Ozanlar-MTHM,Sakarya,TR,o3,47.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.79072,30.39692,1.0
8248,Ozanlar-MTHM,Sakarya,TR,so2,6.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.79072,30.39692,1.0
8249,Suluova,Amasya,TR,no2,17.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.820217,35.64216,1.0
8250,Suluova,Amasya,TR,pm10,60.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.820217,35.64216,1.0
8251,Suluova,Amasya,TR,so2,14.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.820217,35.64216,1.0
8252,Dilovası-İMES OSB 1-MTHM,Kocaeli,TR,co,585.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.82623,29.56121,1.0
8253,Dilovası-İMES OSB 1-MTHM,Kocaeli,TR,no2,17.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.82623,29.56121,1.0
8254,Dilovası-İMES OSB 1-MTHM,Kocaeli,TR,pm10,5.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.82623,29.56121,1.0
8255,Dilovası-İMES OSB 2-MTHM,Kocaeli,TR,co,267.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.83826,29.5803,1.0
8256,Dilovası-İMES OSB 2-MTHM,Kocaeli,TR,no2,12.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.83826,29.5803,1.0
8257,Dilovası-İMES OSB 2-MTHM,Kocaeli,TR,pm10,22.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.83826,29.5803,1.0
8258,Keşan-MTHM,Edirne,TR,no2,13.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.85121,26.63529,1.0
8259,Keşan-MTHM,Edirne,TR,o3,50.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.85121,26.63529,1.0
8260,Keşan-MTHM,Edirne,TR,pm10,39.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.85121,26.63529,1.0
8261,Keşan-MTHM,Edirne,TR,so2,54.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.85121,26.63529,1.0
8262,Büyükada,İstanbul,TR,o3,9.0,2018-06-16 15:00:00+00:00,µg/m³,Turkey,40.857872,29.120995,1.0
8263,Büyükada,İstanbul,TR,pm10,11.0,2018-06-16 15:00:00+00:00,µg/m³,Turkey,40.857872,29.120995,1.0
8264,Merzifon,Amasya,TR,no2,14.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.874332,35.457474,1.0
8265,Merzifon,Amasya,TR,pm10,50.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.874332,35.457474,1.0
8266,Merzifon,Amasya,TR,so2,0.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.874332,35.457474,1.0
8267,Kartal,İstanbul,TR,pm10,55.0,2018-06-04 07:00:00+00:00,µg/m³,Turkey,40.89,29.2075,1.0
8268,Kartal,İstanbul,TR,so2,2.0,2018-06-04 07:00:00+00:00,µg/m³,Turkey,40.89,29.2075,1.0
8269,Gemilercekeği,Giresun,TR,co,556.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.914444,38.398563,1.0
8270,Gemilercekeği,Giresun,TR,no2,0.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.914444,38.398563,1.0
8271,Gemilercekeği,Giresun,TR,o3,21.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.914444,38.398563,1.0
8272,Gemilercekeği,Giresun,TR,pm10,29.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.914444,38.398563,1.0
8273,Gemilercekeği,Giresun,TR,so2,2.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.914444,38.398563,1.0
8274,Karşıyaka,Ordu,TR,co,227.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.97398,37.907677,1.0
8275,Karşıyaka,Ordu,TR,no2,42.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.97398,37.907677,1.0
8276,Karşıyaka,Ordu,TR,pm10,63.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.97398,37.907677,1.0
8277,Karşıyaka,Ordu,TR,so2,2.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.97398,37.907677,1.0
8278,Stadyum,Ordu,TR,pm10,36.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.983803,37.878258,1.0
8279,Stadyum,Ordu,TR,so2,2.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.983803,37.878258,1.0
8280,Sultanbeyli-MTHM,İstanbul,TR,no2,4.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.98447,29.26881,1.0
8281,Sultanbeyli-MTHM,İstanbul,TR,o3,90.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.98447,29.26881,1.0
8282,Sultanbeyli-MTHM,İstanbul,TR,so2,4.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,40.98447,29.26881,1.0
8283,Avcılar,İstanbul,TR,co,7.0,2018-06-01 13:00:00+00:00,µg/m³,Turkey,40.98737,28.72999,1.0
8284,Avcılar,İstanbul,TR,no2,48.0,2018-06-01 13:00:00+00:00,µg/m³,Turkey,40.98737,28.72999,1.0
8285,Avcılar,İstanbul,TR,o3,0.0,2018-06-01 13:00:00+00:00,µg/m³,Turkey,40.98737,28.72999,1.0
8286,Avcılar,İstanbul,TR,pm10,26.0,2018-06-01 13:00:00+00:00,µg/m³,Turkey,40.98737,28.72999,1.0
8287,Avcılar,İstanbul,TR,so2,5.0,2018-06-01 13:00:00+00:00,µg/m³,Turkey,40.98737,28.72999,1.0
8288,Beşirli,Trabzon,TR,co,268.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.993816,39.668266,1.0
8289,Beşirli,Trabzon,TR,no2,35.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.993816,39.668266,1.0
8290,Beşirli,Trabzon,TR,pm10,23.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.993816,39.668266,1.0
8291,Göztepe,İstanbul,TR,o3,25.0,2018-06-05 11:00:00+00:00,µg/m³,Turkey,40.99431,29.069452,1.0
8292,Göztepe,İstanbul,TR,pm10,106.0,2018-06-05 11:00:00+00:00,µg/m³,Turkey,40.99431,29.069452,1.0
8293,Yenibosna,İstanbul,TR,co,0.0,2018-08-08 05:00:00+00:00,µg/m³,Turkey,40.99889,28.826668,1.0
8294,Yenibosna,İstanbul,TR,pm10,43.0,2018-08-08 05:00:00+00:00,µg/m³,Turkey,40.99889,28.826668,1.0
8295,Yenibosna,İstanbul,TR,so2,0.0,2018-08-08 05:00:00+00:00,µg/m³,Turkey,40.99889,28.826668,1.0
8296,Fatih,Trabzon,TR,co,838.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.99922,39.694386,1.0
8297,Fatih,Trabzon,TR,no2,46.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.99922,39.694386,1.0
8298,Fatih,Trabzon,TR,pm10,32.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.99922,39.694386,1.0
8299,Fatih,Trabzon,TR,so2,4.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,40.99922,39.694386,1.0
8300,Şirinevler-MTHM,İstanbul,TR,co,1656.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.00245,28.83866,1.0
8301,Şirinevler-MTHM,İstanbul,TR,no2,44.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.00245,28.83866,1.0
8302,Şirinevler-MTHM,İstanbul,TR,pm10,42.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.00245,28.83866,1.0
8303,Şirinevler-MTHM,İstanbul,TR,so2,8.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.00245,28.83866,1.0
8304,Çatladıkapı,İstanbul,TR,co,1513.0,2018-06-06 10:00:00+00:00,µg/m³,Turkey,41.0025,28.975279,1.0
8305,Çatladıkapı,İstanbul,TR,no2,45.0,2018-05-24 11:00:00+00:00,µg/m³,Turkey,41.0025,28.975279,1.0
8306,Çatladıkapı,İstanbul,TR,o3,12.0,2018-06-06 10:00:00+00:00,µg/m³,Turkey,41.0025,28.975279,1.0
8307,Çatladıkapı,İstanbul,TR,pm10,20.0,2018-06-06 10:00:00+00:00,µg/m³,Turkey,41.0025,28.975279,1.0
8308,Selimiye,İstanbul,TR,co,2404.0,2018-06-12 11:00:00+00:00,µg/m³,Turkey,41.00382,29.026915,1.0
8309,Selimiye,İstanbul,TR,no2,62.0,2018-06-12 11:00:00+00:00,µg/m³,Turkey,41.00382,29.026915,1.0
8310,Selimiye,İstanbul,TR,o3,38.0,2018-06-12 11:00:00+00:00,µg/m³,Turkey,41.00382,29.026915,1.0
8311,Selimiye,İstanbul,TR,pm10,21.0,2018-06-12 11:00:00+00:00,µg/m³,Turkey,41.00382,29.026915,1.0
8312,Ümraniye,İstanbul,TR,co,0.0,2018-01-12 15:00:00+00:00,µg/m³,Turkey,41.01361,29.162222,1.0
8313,Ümraniye,İstanbul,TR,no2,66.0,2018-06-05 06:00:00+00:00,µg/m³,Turkey,41.01361,29.162222,1.0
8314,Ümraniye,İstanbul,TR,o3,22.24,2018-06-05 06:00:00+00:00,µg/m³,Turkey,41.01361,29.162222,1.0
8315,Ümraniye,İstanbul,TR,pm10,48.0,2018-06-05 06:00:00+00:00,µg/m³,Turkey,41.01361,29.162222,1.0
8316,Ümraniye,İstanbul,TR,so2,3.0,2018-06-05 06:00:00+00:00,µg/m³,Turkey,41.01361,29.162222,1.0
8317,Akçaabat,Trabzon,TR,co,888.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,41.01434,39.59232,1.0
8318,Akçaabat,Trabzon,TR,no2,20.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,41.01434,39.59232,1.0
8319,Akçaabat,Trabzon,TR,o3,11.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,41.01434,39.59232,1.0
8320,Akçaabat,Trabzon,TR,pm10,60.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,41.01434,39.59232,1.0
8321,Akçaabat,Trabzon,TR,so2,5.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,41.01434,39.59232,1.0
8322,Aksaray,İstanbul,TR,co,606.0,2018-06-12 16:00:00+00:00,µg/m³,Turkey,41.01472,28.954721,1.0
8323,Aksaray,İstanbul,TR,no2,83.0,2018-06-12 16:00:00+00:00,µg/m³,Turkey,41.01472,28.954721,1.0
8324,Aksaray,İstanbul,TR,o3,5.0,2018-06-12 16:00:00+00:00,µg/m³,Turkey,41.01472,28.954721,1.0
8325,Aksaray,İstanbul,TR,pm10,36.0,2018-06-12 16:00:00+00:00,µg/m³,Turkey,41.01472,28.954721,1.0
8326,Aksaray,İstanbul,TR,so2,10.0,2018-06-12 16:00:00+00:00,µg/m³,Turkey,41.01472,28.954721,1.0
8327,Üsküdar,İstanbul,TR,pm10,31.0,2018-06-06 13:00:00+00:00,µg/m³,Turkey,41.015278,29.025,1.0
8328,Üsküdar,İstanbul,TR,so2,12.0,2018-06-06 13:00:00+00:00,µg/m³,Turkey,41.015278,29.025,1.0
8329,Esenyurt-MTHM,İstanbul,TR,no2,28.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.02028,28.66955,1.0
8330,Esenyurt-MTHM,İstanbul,TR,o3,33.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.02028,28.66955,1.0
8331,Esenyurt-MTHM,İstanbul,TR,pm10,56.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.02028,28.66955,1.0
8332,Esenyurt-MTHM,İstanbul,TR,so2,3.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.02028,28.66955,1.0
8333,Ümraniye-MTHM,İstanbul,TR,co,1727.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.02442,29.09973,1.0
8334,Ümraniye-MTHM,İstanbul,TR,no2,-1.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.02442,29.09973,1.0
8335,Ümraniye-MTHM,İstanbul,TR,pm10,48.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.02442,29.09973,1.0
8336,Ümraniye-MTHM,İstanbul,TR,so2,27.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.02442,29.09973,1.0
8337,Fatsa,Ordu,TR,no2,0.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,41.026974,37.50013,1.0
8338,Fatsa,Ordu,TR,pm10,28.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,41.026974,37.50013,1.0
8339,Fatsa,Ordu,TR,so2,1.0,2018-10-13 21:00:00+00:00,µg/m³,Turkey,41.026974,37.50013,1.0
8340,Üsküdar-MTHM,İstanbul,TR,co,1229.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.02705,29.02489,1.0
8341,Üsküdar-MTHM,İstanbul,TR,no2,2.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.02705,29.02489,1.0
8342,Üsküdar-MTHM,İstanbul,TR,pm10,34.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.02705,29.02489,1.0
8343,Esenler,İstanbul,TR,co,0.0,2018-05-30 12:00:00+00:00,µg/m³,Turkey,41.038334,28.888056,1.0
8344,Esenler,İstanbul,TR,no2,0.0,2018-05-30 12:00:00+00:00,µg/m³,Turkey,41.038334,28.888056,1.0
8345,Esenler,İstanbul,TR,o3,0.0,2018-05-30 12:00:00+00:00,µg/m³,Turkey,41.038334,28.888056,1.0
8346,Esenler,İstanbul,TR,pm10,23.0,2018-05-30 12:00:00+00:00,µg/m³,Turkey,41.038334,28.888056,1.0
8347,Esenler,İstanbul,TR,so2,1.0,2018-05-30 12:00:00+00:00,µg/m³,Turkey,41.038334,28.888056,1.0
8348,Alibeyköy,İstanbul,TR,co,300.0,2018-06-01 11:00:00+00:00,µg/m³,Turkey,41.05767,28.945683,1.0
8349,Alibeyköy,İstanbul,TR,no2,21.0,2018-06-06 15:00:00+00:00,µg/m³,Turkey,41.05767,28.945683,1.0
8350,Alibeyköy,İstanbul,TR,o3,89.0,2018-06-06 15:00:00+00:00,µg/m³,Turkey,41.05767,28.945683,1.0
8351,Alibeyköy,İstanbul,TR,pm10,57.0,2018-06-06 15:00:00+00:00,µg/m³,Turkey,41.05767,28.945683,1.0
8352,Alibeyköy,İstanbul,TR,so2,52.0,2018-06-06 15:00:00+00:00,µg/m³,Turkey,41.05767,28.945683,1.0
8353,Kandilli,İstanbul,TR,o3,40.0,2018-07-12 11:00:00+00:00,µg/m³,Turkey,41.06306,29.064459,1.0
8354,Kandilli,İstanbul,TR,pm10,128.0,2018-07-12 11:00:00+00:00,µg/m³,Turkey,41.06306,29.064459,1.0
8355,Mecidiyeköy-MTHM,İstanbul,TR,co,962.23,2018-10-08 10:00:00+00:00,µg/m³,Turkey,41.06596,28.99446,1.0
8356,Mecidiyeköy-MTHM,İstanbul,TR,no2,65.0,2018-10-08 10:00:00+00:00,µg/m³,Turkey,41.06596,28.99446,1.0
8357,Mecidiyeköy-MTHM,İstanbul,TR,pm10,58.0,2018-10-08 10:00:00+00:00,µg/m³,Turkey,41.06596,28.99446,1.0
8358,Silivri-MTHM,İstanbul,TR,no2,5.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.07318,28.25554,1.0
8359,Silivri-MTHM,İstanbul,TR,o3,67.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.07318,28.25554,1.0
8360,Silivri-MTHM,İstanbul,TR,pm10,24.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.07318,28.25554,1.0
8361,Kandilli-MTHM,İstanbul,TR,co,170.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.0746,29.05899,1.0
8362,Kandilli-MTHM,İstanbul,TR,no2,8.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.0746,29.05899,1.0
8363,Kandilli-MTHM,İstanbul,TR,pm10,31.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.0746,29.05899,1.0
8364,Kandilli-MTHM,İstanbul,TR,so2,15.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.0746,29.05899,1.0
8365,Kağıthane,İstanbul,TR,co,1899.0,2018-05-31 07:00:00+00:00,µg/m³,Turkey,41.087734,28.982773,1.0
8366,Kağıthane,İstanbul,TR,no2,22.0,2018-05-31 07:00:00+00:00,µg/m³,Turkey,41.087734,28.982773,1.0
8367,Kağıthane,İstanbul,TR,o3,291.0,2018-05-31 07:00:00+00:00,µg/m³,Turkey,41.087734,28.982773,1.0
8368,Kağıthane,İstanbul,TR,pm10,0.0,2017-03-30 09:00:00+00:00,µg/m³,Turkey,41.087734,28.982773,1.0
8369,Kağıthane,İstanbul,TR,so2,6.0,2018-05-31 07:00:00+00:00,µg/m³,Turkey,41.087734,28.982773,1.0
8370,Kağıthane-MTHM,İstanbul,TR,no2,9.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.09233,28.97478,1.0
8371,Kağıthane-MTHM,İstanbul,TR,o3,88.0,2018-10-12 11:00:00+00:00,µg/m³,Turkey,41.09233,28.97478,1.0
8372,Kağıthane-MTHM,İstanbul,TR,so2,1.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.09233,28.97478,1.0
8373,Başakşehir-MTHM,İstanbul,TR,co,399.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.09552,28.78986,1.0
8374,Başakşehir-MTHM,İstanbul,TR,no2,14.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.09552,28.78986,1.0
8375,Başakşehir-MTHM,İstanbul,TR,o3,68.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.09552,28.78986,1.0
8376,Başakşehir-MTHM,İstanbul,TR,pm10,44.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.09552,28.78986,1.0
8377,Başakşehir-MTHM,İstanbul,TR,so2,4.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.09552,28.78986,1.0
8378,Maslak,İstanbul,TR,co,0.0,2018-01-15 07:00:00+00:00,µg/m³,Turkey,41.101315,29.024492,1.0
8379,Maslak,İstanbul,TR,no2,24.0,2018-05-10 20:00:00+00:00,µg/m³,Turkey,41.101315,29.024492,1.0
8380,Maslak,İstanbul,TR,o3,2.0,2018-05-10 20:00:00+00:00,µg/m³,Turkey,41.101315,29.024492,1.0
8381,Maslak,İstanbul,TR,pm10,37.0,2018-05-10 20:00:00+00:00,µg/m³,Turkey,41.101315,29.024492,1.0
8382,Maslak,İstanbul,TR,so2,0.0,2018-01-15 07:00:00+00:00,µg/m³,Turkey,41.101315,29.024492,1.0
8383,Sultangazi-MTHM,İstanbul,TR,no2,21.0,2018-10-13 20:00:00+00:00,µg/m³,Turkey,41.10197,28.87202,1.0
